number	value fitness deviation
 7704,	80076.223,41166.504,8560.107


 7705,	80076.223,43391.257,7509.108


 7706,	80076.223,44308.046,9412.639


 7707,	80076.223,41998.907,8644.093


 7708,	80076.223,43022.765,9992.547


 7709,	80076.223,43475.880,6884.073


 7710,	80076.223,44065.360,9862.108


 7711,	80076.223,46476.130,8777.783


 7712,	80076.223,43109.552,8087.604


 7713,	80076.223,43185.439,7127.959


 7714,	80076.223,42140.181,9740.661


 7715,	80076.223,42751.781,8866.014


 7716,	80076.223,42495.234,10024.742


 7717,	80076.223,42194.832,7817.611


 7718,	80076.223,43532.657,8487.397


 7719,	80076.223,41707.507,6120.455


 7720,	80076.223,42492.151,6726.846


 7721,	80076.223,41956.600,6004.514


 7722,	80076.223,42543.504,5366.104


 7723,	80076.223,44727.136,7087.558


 7724,	80076.223,45303.630,9001.055


 7725,	80076.223,44789.450,8078.725


 7726,	80076.223,42861.367,9053.359


 7727,	80076.223,43811.807,7698.067


 7728,	80076.223,42883.283,8371.537


 7729,	80076.223,42024.231,7670.188


 7730,	80076.223,40804.999,6953.604


 7731,	80076.223,39554.968,8325.789


 7732,	80076.223,40760.365,7810.311


 7733,	80076.223,40611.151,8921.533


 7734,	80076.223,40603.275,9192.381


 7735,	80076.223,40845.073,9388.109


 7736,	80076.223,38538.216,7562.350


 7737,	80076.223,39868.097,8017.948


 7738,	80076.223,41657.129,7478.870


 7739,	80076.223,41623.520,9620.909


 7740,	80076.223,42258.754,10154.588


 7741,	80076.223,39876.007,10611.147


 7742,	80076.223,42384.472,8706.289


 7743,	80076.223,41955.140,8217.479


 7744,	80076.223,42774.868,8308.026


 7745,	80076.223,41771.571,6945.878


 7746,	80076.223,42492.285,8490.061


 7747,	80076.223,41449.978,8419.899


 7748,	80076.223,41356.328,7064.981


 7749,	80076.223,40865.020,7834.476


 7750,	80076.223,41285.467,10815.751


 7751,	80076.223,44291.436,9090.232


 7752,	80076.223,42742.330,10989.840


 7753,	80076.223,43333.511,9572.980


 7754,	80076.223,45044.093,9289.586


 7755,	80076.223,44534.511,10548.682


 7756,	80076.223,46573.734,9287.863


 7757,	80076.223,46393.241,7519.171


 7758,	80076.223,45248.280,8492.258


 7759,	80076.223,44943.878,7267.009


 7760,	80076.223,44907.014,7740.205


 7761,	80076.223,45707.086,8448.390


 7762,	80076.223,46094.569,9833.134


 7763,	80076.223,46081.956,9011.191


 7764,	80076.223,45490.590,9442.353


 7765,	80076.223,44227.832,9297.837


 7766,	80076.223,44613.146,10801.923


 7767,	80076.223,45958.172,10511.209


 7768,	80076.223,46708.616,6906.527


 7769,	80076.223,45093.489,7226.624


 7770,	80076.223,42485.234,7644.509


 7771,	80076.223,42303.408,8538.368


 7772,	80076.223,42641.715,11295.010


 7773,	80076.223,41303.719,9108.681


 7774,	80076.223,41001.097,8880.459


 7775,	80076.223,42786.205,9212.583


 7776,	80076.223,41175.366,7181.418


 7777,	80076.223,43283.996,8195.756


 7778,	80076.223,40296.766,9180.404


 7779,	80076.223,40484.409,11190.658


 7780,	80076.223,42069.378,10146.577


 7781,	80076.223,43447.141,7471.235


 7782,	80076.223,44234.421,8134.497


 7783,	80076.223,45050.133,7479.510


 7784,	80076.223,45718.818,6465.315


 7785,	80076.223,44433.726,8484.656


 7786,	80076.223,43749.353,8643.052


 7787,	80076.223,40806.190,8254.185


 7788,	80076.223,41603.794,7383.444


 7789,	80076.223,42215.053,7504.529


 7790,	80076.223,43184.044,7891.862


 7791,	80076.223,42338.129,5747.329


 7792,	80076.223,41294.826,7926.311


 7793,	80076.223,42703.305,9905.360


 7794,	80076.223,45805.478,9042.271


 7795,	80076.223,45613.199,6156.001


 7796,	80076.223,45811.398,8055.746


 7797,	80076.223,43408.502,8677.755


 7798,	80076.223,45716.903,9314.849


 7799,	80076.223,47112.388,11122.858


 7800,	80076.223,49300.476,10952.839


 7801,	80076.223,51488.191,11713.220


 7802,	80076.223,51612.860,9577.052


 7803,	80076.223,52707.775,9670.407


 7804,	80076.223,50063.937,9738.270


 7805,	80076.223,49102.992,8561.321


 7806,	80076.223,47720.995,7036.111


 7807,	80076.223,47710.217,8285.666


 7808,	80076.223,48506.697,8465.270


 7809,	80076.223,48305.821,9349.939


 7810,	80076.223,48201.077,9703.679


 7811,	80076.223,46658.130,10353.838


 7812,	80076.223,46245.228,7544.179


 7813,	80076.223,46206.595,7187.756


 7814,	80076.223,47543.167,7201.006


 7815,	80076.223,44584.606,7739.634


 7816,	80076.223,42673.172,9013.287


 7817,	80076.223,42628.204,7854.924


 7818,	80076.223,41278.192,8814.601


 7819,	80076.223,41970.790,8674.685


 7820,	80076.223,41571.837,8451.784


 7821,	80076.223,44355.345,8403.687


 7822,	80076.223,43423.033,8488.628


 7823,	80076.223,45016.687,9413.784


 7824,	80076.223,46750.027,8199.111


 7825,	80076.223,45152.790,9368.628


 7826,	80076.223,46623.365,9844.487


 7827,	80076.223,46766.209,9803.762


 7828,	80076.223,45293.629,9900.785


 7829,	80076.223,45499.884,9494.788


 7830,	80076.223,42418.872,9747.770


 7831,	80076.223,43766.101,9951.406


 7832,	80076.223,44330.866,10595.295


 7833,	80076.223,45483.474,11481.901


 7834,	80076.223,46659.110,8327.142


 7835,	80076.223,42747.777,8907.462


 7836,	80076.223,42263.211,8938.395


 7837,	80076.223,42689.467,8651.888


 7838,	80076.223,41082.565,8252.008


 7839,	80076.223,41480.043,8243.054


 7840,	80076.223,42645.153,9411.151


 7841,	80076.223,42282.456,10640.731


 7842,	80076.223,42196.348,9383.354


 7843,	80076.223,45488.491,11420.040


 7844,	80076.223,46488.699,12125.413


 7845,	80076.223,46945.446,12371.354


 7846,	80076.223,46065.736,8659.871


 7847,	80076.223,48065.524,9741.426


 7848,	80076.223,48052.946,9601.526


 7849,	80076.223,47502.824,10443.558


 7850,	80076.223,47477.025,10988.696


 7851,	80076.223,46166.364,9608.866


 7852,	80076.223,46159.002,11966.657


 7853,	80076.223,47445.007,10186.369


 7854,	80076.223,46487.294,11489.776


 7855,	80076.223,46376.014,13000.314


 7856,	80076.223,46470.455,10129.162


 7857,	80076.223,47730.464,10117.445


 7858,	80076.223,47744.006,9565.199


 7859,	80076.223,47876.063,10350.019


 7860,	80076.223,49604.232,10514.203


 7861,	80076.223,54848.587,10602.551


 7862,	80076.223,52948.700,10901.111


 7863,	80076.223,48479.576,12506.911


 7864,	80076.223,47222.772,11656.495


 7865,	80076.223,46198.583,9460.617


 7866,	80076.223,47074.722,11308.589


 7867,	80076.223,45749.443,9074.630


 7868,	80076.223,48227.383,9334.337


 7869,	80076.223,47425.231,8974.591


 7870,	80076.223,47238.520,8368.728


 7871,	80076.223,46921.795,10079.877


 7872,	80076.223,48753.155,11167.004


 7873,	80076.223,46804.921,10749.846


 7874,	80076.223,45583.615,9725.233


 7875,	80076.223,42516.834,8927.497


 7876,	80076.223,42864.449,9127.854


 7877,	80076.223,42840.524,8773.799


 7878,	80076.223,44110.637,9674.051


 7879,	80076.223,44919.520,8699.643


 7880,	80076.223,45165.964,9115.948


 7881,	80076.223,44702.258,8872.909


 7882,	80076.223,44894.992,8253.531


 7883,	80076.223,43703.063,8384.509


 7884,	80076.223,47090.221,11764.761


 7885,	80076.223,46717.130,11341.071


 7886,	80076.223,48308.798,11095.717


 7887,	80076.223,46419.453,8428.485


 7888,	80076.223,48787.296,7585.116


 7889,	80076.223,45104.230,7335.690


 7890,	80076.223,43905.392,8112.121


 7891,	80076.223,41797.584,5981.182


 7892,	80076.223,41125.583,6457.339


 7893,	80076.223,39760.374,8083.044


 7894,	80076.223,41279.964,7485.420


 7895,	80076.223,38667.888,9302.057


 7896,	80076.223,40876.948,9798.458


 7897,	80076.223,39577.301,10120.833


 7898,	80076.223,42724.197,8959.064


 7899,	80076.223,43817.932,7405.421


 7900,	80076.223,43744.492,7816.518


 7901,	80076.223,43363.725,8514.786


 7902,	80076.223,42386.719,7813.927


 7903,	80076.223,44262.822,5869.440


 7904,	80076.223,43653.972,6697.690


 7905,	80076.223,41729.444,6419.841


 7906,	80076.223,42545.247,9111.201


 7907,	80076.223,44310.129,7175.335


 7908,	80076.223,43439.823,7293.293


 7909,	80076.223,40330.588,8478.621


 7910,	80076.223,42949.582,6695.522


 7911,	80076.223,40643.770,7226.915


 7912,	80076.223,41662.685,7023.837


 7913,	80076.223,43432.206,7009.711


 7914,	80076.223,42071.519,9429.802


 7915,	80076.223,44070.152,8022.411


 7916,	80076.223,42814.864,8081.009


 7917,	80076.223,43856.674,8783.817


 7918,	80076.223,42407.393,5087.837


 7919,	80076.223,44038.338,8067.900


 7920,	80076.223,44085.770,9029.045


 7921,	80076.223,44325.967,9266.886


 7922,	80076.223,43427.737,10100.169


 7923,	80076.223,45401.281,8318.625


 7924,	80076.223,46240.479,7010.777


 7925,	80076.223,43947.274,8170.848


 7926,	80076.223,41984.000,7633.572


 7927,	80076.223,42726.388,9680.930


 7928,	80076.223,43441.792,8878.504


 7929,	80076.223,44724.688,8815.446


 7930,	80076.223,44001.993,9764.286


 7931,	80076.223,45773.006,8916.342


 7932,	80076.223,47647.927,8775.993


 7933,	80076.223,45523.007,7342.163


 7934,	80076.223,45049.328,7755.801


 7935,	80076.223,41086.094,9115.150


 7936,	80076.223,42102.601,7602.783


 7937,	80076.223,41262.752,5143.508


 7938,	80076.223,40368.757,7585.731


 7939,	80076.223,41668.638,7333.747


 7940,	80076.223,42354.483,8245.983


 7941,	80076.223,41926.774,8590.261


 7942,	80076.223,43025.244,8780.791


 7943,	80076.223,43373.638,9284.946


 7944,	80076.223,41178.881,9882.780


 7945,	80076.223,43197.409,9788.755


 7946,	80076.223,47298.434,10981.902


 7947,	80076.223,49420.566,9599.707


 7948,	80076.223,48905.557,10326.756


 7949,	80076.223,47918.734,9795.329


 7950,	80076.223,47895.467,8618.452


 7951,	80076.223,46112.757,8723.267


 7952,	80076.223,46214.664,11589.568


 7953,	80076.223,47885.733,9386.775


 7954,	80076.223,47667.339,10851.896


 7955,	80076.223,46007.440,10365.450


 7956,	80076.223,43735.019,10294.094


 7957,	80076.223,45219.915,11084.891


 7958,	80076.223,45068.248,11701.588


 7959,	80076.223,42223.165,8783.613


 7960,	80076.223,42191.759,11597.899


 7961,	80076.223,43841.247,12176.889


 7962,	80076.223,46199.657,11405.368


 7963,	80076.223,44253.187,9803.402


 7964,	80076.223,43453.837,10307.615


 7965,	80076.223,43218.344,9032.243


 7966,	80076.223,43092.195,9028.330


 7967,	80076.223,46265.144,8659.976


 7968,	80076.223,44431.741,7531.727


 7969,	80076.223,43784.302,9661.462


 7970,	80076.223,44533.411,9524.711


 7971,	80076.223,44768.077,8507.215


 7972,	80076.223,43778.817,7420.694


 7973,	80076.223,42928.090,8594.959


 7974,	80076.223,43328.758,7902.118


 7975,	80076.223,41823.174,7931.310


 7976,	80076.223,41323.262,10757.390


 7977,	80076.223,41948.572,8390.182


 7978,	80076.223,42467.594,8236.971


 7979,	80076.223,41683.929,7841.094


 7980,	80076.223,39625.188,7139.800


 7981,	80076.223,40538.340,9546.474


 7982,	80076.223,39567.972,8630.387


 7983,	80076.223,40983.546,5368.145


 7984,	80076.223,40181.009,6710.865


 7985,	80076.223,42011.095,6946.287


 7986,	80076.223,42598.095,9042.901


 7987,	80076.223,41946.560,8402.841


 7988,	80076.223,42071.400,9214.570


 7989,	80076.223,43160.380,6904.971


 7990,	80076.223,44169.752,7501.152


 7991,	80076.223,41992.250,8352.319


 7992,	80076.223,45206.989,6713.771


 7993,	80076.223,44071.124,7699.980


 7994,	80076.223,44272.204,6534.233


 7995,	80076.223,43884.147,7845.456


 7996,	80076.223,43166.673,8231.717


 7997,	80076.223,43392.564,8692.334


 7998,	80076.223,42810.701,6957.834


 7999,	80076.223,43470.351,7712.657


 8000,	80076.223,44313.647,7385.160


 8001,	80076.223,44710.045,8782.996


 8002,	80076.223,43525.957,10137.159


 8003,	80076.223,41182.388,8791.314


 8004,	80076.223,41515.408,8761.223


 8005,	80076.223,44930.947,7728.799


 8006,	80076.223,45303.703,7430.324


 8007,	80076.223,44470.482,8662.557


 8008,	80076.223,41927.799,7180.256


 8009,	80076.223,42780.025,9645.526


 8010,	80076.223,45874.473,9999.314


 8011,	80076.223,47784.886,10364.512


 8012,	80076.223,47197.986,10606.244


 8013,	80076.223,44660.587,10238.712


 8014,	80076.223,47137.574,11287.911


 8015,	80076.223,47412.107,9766.240


 8016,	80076.223,46941.760,8034.809


 8017,	80076.223,47333.651,8354.183


 8018,	80076.223,46690.185,10364.402


 8019,	80076.223,45370.481,8574.580


 8020,	80076.223,44076.100,9574.756


 8021,	80076.223,44262.642,9648.051


 8022,	80076.223,43769.751,9900.134


 8023,	80076.223,46183.357,11156.541


 8024,	80076.223,44802.278,11195.441


 8025,	80076.223,43905.030,8863.169


 8026,	80076.223,41375.958,7721.243


 8027,	80076.223,40384.210,9788.077


 8028,	80076.223,40216.890,7414.766


 8029,	80076.223,39717.475,8410.751


 8030,	80076.223,40514.078,7966.676


 8031,	80076.223,38637.556,6888.638


 8032,	80076.223,36305.970,8183.678


 8033,	80076.223,38040.744,8672.587


 8034,	80076.223,39054.383,9114.639


 8035,	80076.223,40227.626,7047.068


 8036,	80076.223,38724.729,9453.977


 8037,	80076.223,38821.636,9991.550


 8038,	80076.223,41423.605,9981.841


 8039,	80076.223,41460.631,9323.664


 8040,	80076.223,43392.309,8864.958


 8041,	80076.223,46678.303,8080.895


 8042,	80076.223,45299.576,8350.728


 8043,	80076.223,46187.306,7935.322


 8044,	80076.223,45207.898,6636.087


 8045,	80076.223,40928.004,7072.086


 8046,	80076.223,38851.467,8861.030


 8047,	80076.223,39613.923,9280.109


 8048,	80076.223,41499.717,9900.027


 8049,	80076.223,43891.510,10649.943


 8050,	80076.223,43744.943,8906.984


 8051,	80076.223,41543.564,7118.498


 8052,	80076.223,41959.147,8537.045


 8053,	80076.223,42778.696,9587.719


 8054,	80076.223,42910.488,8187.554


 8055,	80076.223,43628.337,7773.560


 8056,	80076.223,45172.386,7526.250


 8057,	80076.223,43641.382,9982.229


 8058,	80076.223,45475.481,9053.668


 8059,	80076.223,45352.510,7619.554


 8060,	80076.223,40399.894,8261.439


 8061,	80076.223,40320.521,8538.025


 8062,	80076.223,42225.081,8536.950


 8063,	80076.223,41980.336,8448.813


 8064,	80076.223,44448.432,8989.025


 8065,	80076.223,45809.185,9104.609


 8066,	80076.223,45739.968,8785.915


 8067,	80076.223,44536.460,9725.805


 8068,	80076.223,44911.550,9217.096


 8069,	80076.223,44986.491,10100.994


 8070,	80076.223,46226.972,10147.896


 8071,	80076.223,45907.102,9781.414


 8072,	80076.223,46226.309,7132.277


 8073,	80076.223,46158.697,7537.846


 8074,	80076.223,42823.534,8764.066


 8075,	80076.223,42948.026,10646.688


 8076,	80076.223,43396.036,10492.551


 8077,	80076.223,44031.318,10081.297


 8078,	80076.223,44685.449,9801.301


 8079,	80076.223,45655.925,8701.448


 8080,	80076.223,45848.938,8590.517


 8081,	80076.223,44328.074,8489.278


 8082,	80076.223,44187.613,8940.615


 8083,	80076.223,44235.134,9448.113


 8084,	80076.223,46223.539,8357.967


 8085,	80076.223,47526.802,9926.011


 8086,	80076.223,46947.277,10450.431


 8087,	80076.223,47251.406,11729.195


 8088,	80076.223,47814.596,9403.226


 8089,	80076.223,46645.864,8641.136


 8090,	80076.223,46622.367,9452.890


 8091,	80076.223,46736.537,11809.260


 8092,	80076.223,49156.474,10389.385


 8093,	80076.223,47416.079,9106.950


 8094,	80076.223,45985.606,10977.804


 8095,	80076.223,45004.112,8793.817


 8096,	80076.223,43888.613,7890.542


 8097,	80076.223,43049.583,10155.893


 8098,	80076.223,44082.947,9259.829


 8099,	80076.223,45428.674,8524.448


 8100,	80076.223,44933.260,11469.346


 8101,	80076.223,45721.755,8191.233


 8102,	80076.223,45931.991,6484.215


 8103,	80076.223,43545.244,8260.117


 8104,	80076.223,46054.719,6986.889


 8105,	80076.223,45162.423,6458.942


 8106,	80076.223,45449.133,6745.843


 8107,	80076.223,42986.555,8482.371


 8108,	80076.223,41673.740,8707.630


 8109,	80076.223,42753.173,10577.777


 8110,	80076.223,45336.481,10160.240


 8111,	80076.223,45407.571,8593.389


 8112,	80076.223,45315.688,9365.060


 8113,	80076.223,46699.367,12610.864


 8114,	80076.223,49416.325,11202.590


 8115,	80076.223,51605.009,10310.507


 8116,	80076.223,53197.918,10812.143


 8117,	80076.223,51640.176,10287.934


 8118,	80076.223,49135.456,10285.251


 8119,	80076.223,47952.371,10276.622


 8120,	80076.223,44072.948,10276.969


 8121,	80076.223,43045.008,9069.367


 8122,	80076.223,43351.552,9918.704


 8123,	80076.223,43016.901,7899.415


 8124,	80076.223,41015.394,9595.696


 8125,	80076.223,42688.297,8920.495


 8126,	80076.223,44667.677,9832.941


 8127,	80076.223,47583.178,10585.330


 8128,	80076.223,45641.088,8574.082


 8129,	80076.223,44213.019,9551.239


 8130,	80076.223,47282.521,8602.727


 8131,	80076.223,44004.233,8330.412


 8132,	80076.223,43485.091,9742.850


 8133,	80076.223,45741.588,9075.977


 8134,	80076.223,44290.041,9994.714


 8135,	80076.223,43033.398,7573.858


 8136,	80076.223,44687.689,10080.954


 8137,	80076.223,47266.206,7709.812


 8138,	80076.223,46728.291,7762.058


 8139,	80076.223,44644.965,8638.113


 8140,	80076.223,43413.111,6973.404


 8141,	80076.223,44116.928,9324.372


 8142,	80076.223,41380.224,9245.719


 8143,	80076.223,41665.152,9712.114


 8144,	80076.223,43155.458,8789.123


 8145,	80076.223,40513.881,9810.652


 8146,	80076.223,41961.668,11519.218


 8147,	80076.223,45625.771,10247.776


 8148,	80076.223,46021.399,9829.678


 8149,	80076.223,46374.425,7782.304


 8150,	80076.223,45618.388,7773.073


 8151,	80076.223,44841.239,9491.513


 8152,	80076.223,46066.186,9117.244


 8153,	80076.223,45233.805,7586.946


 8154,	80076.223,44972.881,6803.128


 8155,	80076.223,45696.832,9374.380


 8156,	80076.223,46165.087,11086.872


 8157,	80076.223,46830.470,9039.695


 8158,	80076.223,44345.345,8024.276


 8159,	80076.223,45277.031,6240.374


 8160,	80076.223,45324.434,8592.083


 8161,	80076.223,44457.708,7893.204


 8162,	80076.223,42895.178,7834.374


 8163,	80076.223,42343.285,8455.701


 8164,	80076.223,42475.677,8427.671


 8165,	80076.223,41859.476,7383.145


 8166,	80076.223,42133.940,7104.295


 8167,	80076.223,41119.077,9219.734


 8168,	80076.223,41794.127,10954.583


 8169,	80076.223,43383.345,10162.858


 8170,	80076.223,42556.725,11152.528


 8171,	80076.223,43512.790,12074.646


 8172,	80076.223,43466.046,8231.906


 8173,	80076.223,40199.684,8840.330


 8174,	80076.223,40710.276,7229.820


 8175,	80076.223,42131.876,9119.868


 8176,	80076.223,43448.579,9356.930


 8177,	80076.223,40986.118,9069.874


 8178,	80076.223,42544.594,10968.709


 8179,	80076.223,42877.656,10452.929


 8180,	80076.223,42674.547,8606.964


 8181,	80076.223,43978.920,11116.991


 8182,	80076.223,45533.109,10059.716


 8183,	80076.223,45891.413,9444.797


 8184,	80076.223,46080.908,6797.048


 8185,	80076.223,47775.574,7506.848


 8186,	80076.223,44756.545,7128.999


 8187,	80076.223,43926.045,7873.828


 8188,	80076.223,44379.679,8144.148


 8189,	80076.223,48565.694,8114.674


 8190,	80076.223,49195.768,6925.662


 8191,	80076.223,48393.061,9495.567


 8192,	80076.223,48572.328,10474.049


 8193,	80076.223,45482.052,9778.570


 8194,	80076.223,46221.540,9611.113


 8195,	80076.223,45952.384,11326.712


 8196,	80076.223,45695.316,9797.919


 8197,	80076.223,44031.947,7594.103


 8198,	80076.223,44628.500,7530.221


 8199,	80076.223,42075.279,7726.658


 8200,	80076.223,44886.598,9046.780


 8201,	80076.223,47141.731,6749.817


 8202,	80076.223,48334.537,8049.168


 8203,	80076.223,45177.758,8316.221


 8204,	80076.223,44170.054,9489.570


 8205,	80076.223,42342.502,11176.074


 8206,	80076.223,42759.520,10335.907


 8207,	80076.223,45319.344,11228.450


 8208,	80076.223,42316.519,8690.254


 8209,	80076.223,44298.359,9424.710


 8210,	80076.223,42724.234,10669.934


 8211,	80076.223,44229.405,8085.234


 8212,	80076.223,41699.204,9662.978


 8213,	80076.223,43230.656,10215.012


 8214,	80076.223,42810.134,8215.267


 8215,	80076.223,43327.921,7588.831


 8216,	80076.223,44159.790,8816.979


 8217,	80076.223,44622.153,7797.029


 8218,	80076.223,41852.043,6932.144


 8219,	80076.223,44907.343,10490.048


 8220,	80076.223,43987.548,11142.787


 8221,	80076.223,46571.615,12605.792


 8222,	80076.223,45179.319,10494.255


 8223,	80076.223,43770.372,9558.483


 8224,	80076.223,42734.184,8935.287


 8225,	80076.223,43180.089,10966.578


 8226,	80076.223,42584.969,10955.741


 8227,	80076.223,41930.866,9120.329


 8228,	80076.223,44555.659,9891.820


 8229,	80076.223,44488.006,10343.670


 8230,	80076.223,45108.861,10178.347


 8231,	80076.223,45702.499,10574.545


 8232,	80076.223,44196.296,10971.655


 8233,	80076.223,44427.834,10888.482


 8234,	80076.223,44749.578,9437.548


 8235,	80076.223,44849.579,8405.270


 8236,	80076.223,49811.522,9089.116


 8237,	80076.223,50397.140,9329.059


 8238,	80076.223,45800.499,7607.627


 8239,	80076.223,43707.167,8096.775


 8240,	80076.223,44746.618,9623.512


 8241,	80076.223,44920.232,9562.253


 8242,	80076.223,43759.907,7842.237


 8243,	80076.223,43300.900,10207.746


 8244,	80076.223,44499.059,10252.906


 8245,	80076.223,43014.163,11301.524


 8246,	80076.223,43260.332,9820.397
