number	value fitness deviation
 8729,	771918.271,46722.629,9829.028


 8730,	771918.271,44564.454,8471.538


 8731,	771918.271,41599.111,10100.070


 8732,	771918.271,40027.921,10089.420


 8733,	771918.271,40548.461,8591.424


 8734,	771918.271,42782.727,8256.705


 8735,	771918.271,41847.570,8039.763


 8736,	771918.271,45191.120,7939.127


 8737,	771918.271,48093.263,8169.363


 8738,	771918.271,46430.490,10612.136


 8739,	771918.271,44783.249,9749.029


 8740,	771918.271,45933.724,9344.476


 8741,	771918.271,45341.515,10891.605


 8742,	771918.271,42399.367,9750.704


 8743,	771918.271,41129.366,7740.012


 8744,	771918.271,42759.344,8895.436


 8745,	771918.271,42367.357,10234.358


 8746,	771918.271,42949.406,11028.184


 8747,	771918.271,43988.888,10482.499


 8748,	771918.271,42509.930,10440.756


 8749,	771918.271,45826.595,12560.732


 8750,	771918.271,47273.143,9668.121


 8751,	771918.271,49873.717,8897.504


 8752,	771918.271,49778.770,9019.852


 8753,	771918.271,47822.573,10445.240


 8754,	771918.271,48831.288,8146.923


 8755,	771918.271,46198.475,8322.477


 8756,	771918.271,45206.025,7211.294


 8757,	771918.271,43657.431,8672.051


 8758,	771918.271,43904.005,8684.848


 8759,	771918.271,43850.825,8186.851


 8760,	771918.271,44790.004,6990.553


 8761,	771918.271,42469.608,8770.649


 8762,	771918.271,41435.520,9168.809


 8763,	771918.271,40911.773,9330.957


 8764,	771918.271,40630.500,8090.503


 8765,	771918.271,39091.136,6034.775


 8766,	771918.271,38509.732,6846.367


 8767,	771918.271,40122.554,8704.300


 8768,	771918.271,38405.590,8693.401


 8769,	771918.271,36853.670,9640.549


 8770,	771918.271,38415.632,9256.563


 8771,	771918.271,38261.738,7002.396


 8772,	771918.271,38268.364,7324.171


 8773,	771918.271,38596.984,6812.361


 8774,	771918.271,36554.696,7113.093


 8775,	771918.271,38795.477,8373.937


 8776,	771918.271,40168.752,6078.283


 8777,	771918.271,41544.509,8380.676


 8778,	771918.271,43472.194,9159.002


 8779,	771918.271,40093.518,8417.944


 8780,	771918.271,40946.804,9498.921


 8781,	771918.271,41415.572,9133.621


 8782,	771918.271,45013.251,7442.927


 8783,	771918.271,41906.039,9038.986


 8784,	771918.271,40869.339,8952.594


 8785,	771918.271,42982.748,11207.245


 8786,	771918.271,41781.475,10637.067


 8787,	771918.271,43310.566,13104.632


 8788,	771918.271,42741.590,11687.098


 8789,	771918.271,43401.751,12088.594


 8790,	771918.271,42382.985,9823.717


 8791,	771918.271,42590.300,10384.874


 8792,	771918.271,42990.624,7997.461


 8793,	771918.271,43794.654,8352.021


 8794,	771918.271,41638.500,9064.610


 8795,	771918.271,42116.669,7553.658


 8796,	771918.271,40946.336,6870.369


 8797,	771918.271,39717.842,7617.478


 8798,	771918.271,39744.092,5593.671


 8799,	771918.271,39368.124,7313.596


 8800,	771918.271,38187.222,8498.269


 8801,	771918.271,41005.279,7954.094


 8802,	771918.271,41290.281,6912.637


 8803,	771918.271,42765.630,7588.372


 8804,	771918.271,42581.959,6875.217


 8805,	771918.271,38989.906,8012.277


 8806,	771918.271,39379.103,7298.774


 8807,	771918.271,39695.063,7764.618


 8808,	771918.271,43342.467,9994.466


 8809,	771918.271,43293.491,7956.450


 8810,	771918.271,42451.884,10065.479


 8811,	771918.271,43023.916,8632.274


 8812,	771918.271,41718.364,7255.751


 8813,	771918.271,41530.264,6211.197


 8814,	771918.271,39467.047,8440.582


 8815,	771918.271,41636.524,9339.701


 8816,	771918.271,42445.360,8052.153


 8817,	771918.271,44326.190,7572.042


 8818,	771918.271,44125.699,9627.455


 8819,	771918.271,41405.338,8837.154


 8820,	771918.271,42992.266,8185.600


 8821,	771918.271,43666.540,11757.107


 8822,	771918.271,42863.600,9529.551


 8823,	771918.271,44910.320,9063.030


 8824,	771918.271,40668.468,8692.440


 8825,	771918.271,40916.214,7394.327


 8826,	771918.271,40620.854,9107.226


 8827,	771918.271,41301.809,7622.717


 8828,	771918.271,42645.512,8049.921


 8829,	771918.271,44210.067,9677.829


 8830,	771918.271,44168.005,8364.751


 8831,	771918.271,45537.443,7059.372


 8832,	771918.271,43865.572,9016.305


 8833,	771918.271,42477.001,8761.546


 8834,	771918.271,41762.433,8024.915


 8835,	771918.271,44933.327,9189.986


 8836,	771918.271,42512.327,9584.606


 8837,	771918.271,41322.452,9248.864


 8838,	771918.271,42284.910,7574.079


 8839,	771918.271,43763.182,8850.565


 8840,	771918.271,43895.063,8739.428


 8841,	771918.271,43995.979,10663.388


 8842,	771918.271,44121.192,9795.957


 8843,	771918.271,43115.959,8244.088


 8844,	771918.271,44237.095,9583.562


 8845,	771918.271,44922.492,8852.702


 8846,	771918.271,45073.154,9975.958


 8847,	771918.271,41975.723,9356.675


 8848,	771918.271,42904.645,11018.597


 8849,	771918.271,43653.183,9860.879


 8850,	771918.271,42801.143,7455.343


 8851,	771918.271,43899.134,8001.182


 8852,	771918.271,43060.190,6889.465


 8853,	771918.271,44439.142,8427.983


 8854,	771918.271,43753.596,7976.851


 8855,	771918.271,45290.388,9371.497


 8856,	771918.271,47429.163,9265.367


 8857,	771918.271,47440.543,8873.559


 8858,	771918.271,49444.658,7143.904


 8859,	771918.271,48187.977,6456.053


 8860,	771918.271,45492.205,7330.853


 8861,	771918.271,43364.986,8866.505


 8862,	771918.271,42804.756,8538.565


 8863,	771918.271,43177.200,7774.402


 8864,	771918.271,43459.298,9011.334


 8865,	771918.271,44149.986,8850.547


 8866,	771918.271,42490.217,9451.602


 8867,	771918.271,42999.614,7561.303


 8868,	771918.271,40676.635,5395.749


 8869,	771918.271,42827.147,6367.062


 8870,	771918.271,42210.586,7699.489


 8871,	771918.271,42871.038,8238.255


 8872,	771918.271,43915.971,9310.687


 8873,	771918.271,43484.250,6606.100


 8874,	771918.271,42463.094,6545.432


 8875,	771918.271,43782.687,6574.623


 8876,	771918.271,43064.425,7921.711


 8877,	771918.271,41677.367,6739.614


 8878,	771918.271,39958.699,6263.128


 8879,	771918.271,40205.226,9061.167


 8880,	771918.271,39641.722,8081.353


 8881,	771918.271,42058.685,7653.379


 8882,	771918.271,41616.296,9525.101


 8883,	771918.271,42140.263,8900.957


 8884,	771918.271,41315.213,7601.610


 8885,	771918.271,39019.283,8836.872


 8886,	771918.271,37818.260,7761.874


 8887,	771918.271,39599.604,6973.361


 8888,	771918.271,39081.613,8295.591


 8889,	771918.271,42809.295,10500.464


 8890,	771918.271,40600.857,8563.409


 8891,	771918.271,44103.584,8490.358


 8892,	771918.271,45520.619,7977.630


 8893,	771918.271,43658.791,9858.999


 8894,	771918.271,43367.016,9779.266


 8895,	771918.271,42159.500,9380.482


 8896,	771918.271,42113.844,7855.138


 8897,	771918.271,44402.156,8871.648


 8898,	771918.271,42825.790,9668.498


 8899,	771918.271,43321.637,10604.210


 8900,	771918.271,44111.361,7701.953


 8901,	771918.271,43670.963,8491.503


 8902,	771918.271,42740.172,7618.143


 8903,	771918.271,41151.071,8931.345


 8904,	771918.271,40743.831,8548.143


 8905,	771918.271,41831.621,7155.295


 8906,	771918.271,39457.625,7057.266


 8907,	771918.271,41582.476,8605.503


 8908,	771918.271,42710.045,8432.151


 8909,	771918.271,43950.596,7804.714


 8910,	771918.271,44082.386,8093.105


 8911,	771918.271,44130.549,9225.694


 8912,	771918.271,43580.795,7922.882


 8913,	771918.271,43530.869,8676.297


 8914,	771918.271,44023.901,7233.940


 8915,	771918.271,42714.800,8069.134


 8916,	771918.271,41409.310,7511.178


 8917,	771918.271,38930.517,9164.129


 8918,	771918.271,38878.022,8933.069


 8919,	771918.271,40744.804,8432.260


 8920,	771918.271,42411.567,8788.604


 8921,	771918.271,41518.789,6331.029


 8922,	771918.271,40682.784,7622.399


 8923,	771918.271,42585.448,8035.821


 8924,	771918.271,46942.500,8556.882


 8925,	771918.271,44937.967,7149.977


 8926,	771918.271,44790.265,6058.303


 8927,	771918.271,42138.506,6628.469


 8928,	771918.271,38765.448,7551.016


 8929,	771918.271,35444.722,7547.699


 8930,	771918.271,37179.881,6947.214


 8931,	771918.271,38422.651,8315.589


 8932,	771918.271,38567.278,8692.048


 8933,	771918.271,39748.778,8730.541


 8934,	771918.271,38665.584,8113.605


 8935,	771918.271,39420.328,8967.671


 8936,	771918.271,42430.789,8352.632


 8937,	771918.271,42680.901,10315.855


 8938,	771918.271,42851.072,8298.687


 8939,	771918.271,44718.860,9322.205


 8940,	771918.271,43025.050,9183.865


 8941,	771918.271,46106.398,7923.610


 8942,	771918.271,42692.646,7124.082


 8943,	771918.271,41935.058,10380.715


 8944,	771918.271,42212.525,10319.207


 8945,	771918.271,43048.142,9815.293


 8946,	771918.271,43864.271,8075.830


 8947,	771918.271,43598.525,9052.428


 8948,	771918.271,45479.324,8963.639


 8949,	771918.271,46627.718,9199.858


 8950,	771918.271,46511.484,7606.563


 8951,	771918.271,43148.710,7973.263


 8952,	771918.271,43028.824,9589.436


 8953,	771918.271,46319.841,10583.582


 8954,	771918.271,46903.913,10040.502


 8955,	771918.271,44215.291,8806.771


 8956,	771918.271,45459.007,8528.972


 8957,	771918.271,44615.273,8582.287


 8958,	771918.271,43473.021,7783.962


 8959,	771918.271,44634.007,7757.600


 8960,	771918.271,42839.567,9378.818


 8961,	771918.271,42898.642,7773.989


 8962,	771918.271,40299.473,8012.293


 8963,	771918.271,40951.955,8792.801


 8964,	771918.271,42537.778,8017.228


 8965,	771918.271,39833.612,9138.290


 8966,	771918.271,41807.283,7604.608


 8967,	771918.271,40509.941,6348.883


 8968,	771918.271,39919.536,8077.319


 8969,	771918.271,40616.877,7770.505


 8970,	771918.271,38372.097,8199.315


 8971,	771918.271,41221.895,8602.111


 8972,	771918.271,41604.671,9675.624


 8973,	771918.271,43883.682,8393.043


 8974,	771918.271,43907.084,6544.075


 8975,	771918.271,43978.463,7843.569


 8976,	771918.271,43011.830,9932.313


 8977,	771918.271,42912.216,10691.251


 8978,	771918.271,39941.411,7071.295


 8979,	771918.271,40780.478,7840.231


 8980,	771918.271,40009.187,7752.898


 8981,	771918.271,39045.203,9837.020


 8982,	771918.271,39513.103,8184.195


 8983,	771918.271,41988.468,9925.181


 8984,	771918.271,43515.424,9917.018


 8985,	771918.271,42925.041,9455.339


 8986,	771918.271,41107.526,8234.207


 8987,	771918.271,42974.521,8569.270


 8988,	771918.271,44123.220,7603.429


 8989,	771918.271,43138.110,7498.366


 8990,	771918.271,43266.346,9355.880


 8991,	771918.271,42815.888,8277.582


 8992,	771918.271,42162.050,7892.527


 8993,	771918.271,42450.215,7528.900


 8994,	771918.271,44618.052,11009.688


 8995,	771918.271,46217.236,9264.599


 8996,	771918.271,46936.432,9031.752


 8997,	771918.271,45227.544,8623.042


 8998,	771918.271,47620.954,9377.871


 8999,	771918.271,45874.536,9311.656


 9000,	771918.271,48232.759,9768.549


 9001,	771918.271,44510.342,9788.663


 9002,	771918.271,44146.644,11267.970


 9003,	771918.271,46238.933,9594.601


 9004,	771918.271,46631.657,9358.496


 9005,	771918.271,44582.059,8783.376


 9006,	771918.271,44204.684,9608.386


 9007,	771918.271,44058.546,9153.942


 9008,	771918.271,43105.021,10130.106


 9009,	771918.271,46767.607,8991.045


 9010,	771918.271,46779.173,8421.210


 9011,	771918.271,47196.697,9141.599


 9012,	771918.271,46621.986,8731.507


 9013,	771918.271,46106.094,7708.421


 9014,	771918.271,45972.477,9117.261


 9015,	771918.271,43467.832,10798.218


 9016,	771918.271,43195.269,9266.413


 9017,	771918.271,38225.574,8568.047


 9018,	771918.271,39725.616,8670.958


 9019,	771918.271,40824.740,9621.119


 9020,	771918.271,42747.829,7885.265


 9021,	771918.271,41692.598,8265.857


 9022,	771918.271,41848.642,7854.293


 9023,	771918.271,41196.324,7692.992


 9024,	771918.271,41148.398,6556.011


 9025,	771918.271,39704.553,7450.964


 9026,	771918.271,39020.211,7609.041


 9027,	771918.271,41169.807,8495.518


 9028,	771918.271,42308.097,8701.458


 9029,	771918.271,42796.596,8899.995


 9030,	771918.271,40881.959,7808.459


 9031,	771918.271,40668.625,7301.613


 9032,	771918.271,40054.429,6627.831


 9033,	771918.271,41920.027,6888.767


 9034,	771918.271,43280.425,6482.140


 9035,	771918.271,41079.184,6540.030


 9036,	771918.271,38102.149,6056.833


 9037,	771918.271,38491.138,9540.494


 9038,	771918.271,40943.407,9304.709


 9039,	771918.271,40760.879,8719.200


 9040,	771918.271,41337.093,7246.310


 9041,	771918.271,40431.430,7165.607


 9042,	771918.271,41504.356,6929.324


 9043,	771918.271,39212.767,6126.048


 9044,	771918.271,39627.162,7203.897


 9045,	771918.271,41755.864,8202.877


 9046,	771918.271,44126.922,7388.643


 9047,	771918.271,44862.680,10650.672


 9048,	771918.271,45172.012,10143.857


 9049,	771918.271,44114.334,9371.596


 9050,	771918.271,45219.192,7846.286


 9051,	771918.271,45525.329,8105.378


 9052,	771918.271,44828.489,6979.437


 9053,	771918.271,41373.782,7981.343


 9054,	771918.271,42900.331,7719.728


 9055,	771918.271,42264.093,9175.689


 9056,	771918.271,42168.749,8873.728


 9057,	771918.271,42706.107,9729.901


 9058,	771918.271,47765.439,8144.218


 9059,	771918.271,46865.762,8951.582


 9060,	771918.271,46634.502,9834.224


 9061,	771918.271,45724.591,8574.528


 9062,	771918.271,44672.195,8967.781


 9063,	771918.271,44037.447,11063.862


 9064,	771918.271,44001.507,10903.977


 9065,	771918.271,46156.587,12425.009


 9066,	771918.271,47141.579,10257.516


 9067,	771918.271,46092.343,9724.438


 9068,	771918.271,47147.402,8050.249


 9069,	771918.271,44165.071,7698.988


 9070,	771918.271,42459.713,8487.889


 9071,	771918.271,44580.000,9422.451


 9072,	771918.271,43208.686,9419.062


 9073,	771918.271,44569.809,11039.621


 9074,	771918.271,44214.862,11156.684


 9075,	771918.271,46682.044,8486.270


 9076,	771918.271,43520.469,9895.524


 9077,	771918.271,46126.184,9314.600


 9078,	771918.271,45970.623,8786.489


 9079,	771918.271,45031.770,9132.898


 9080,	771918.271,44247.949,9504.210


 9081,	771918.271,42414.545,10014.424


 9082,	771918.271,40693.141,8111.414


 9083,	771918.271,37929.868,9500.082


 9084,	771918.271,41091.223,6593.162


 9085,	771918.271,41695.052,10538.066


 9086,	771918.271,41002.985,10196.264


 9087,	771918.271,40447.312,9077.118


 9088,	771918.271,40423.358,7534.655


 9089,	771918.271,41655.182,9301.587


 9090,	771918.271,41621.490,9676.881


 9091,	771918.271,43359.937,8763.924


 9092,	771918.271,41341.999,7906.164


 9093,	771918.271,41512.291,8162.115


 9094,	771918.271,42828.569,10656.685


 9095,	771918.271,43114.097,9397.585


 9096,	771918.271,42830.306,9877.710


 9097,	771918.271,41426.646,7679.284


 9098,	771918.271,40706.935,8239.257


 9099,	771918.271,39391.184,7725.119


 9100,	771918.271,41161.569,4891.417


 9101,	771918.271,41996.508,7567.795


 9102,	771918.271,41562.172,7262.111


 9103,	771918.271,39367.291,7165.628


 9104,	771918.271,38833.589,9256.253


 9105,	771918.271,40886.786,7539.269


 9106,	771918.271,40156.158,8590.137


 9107,	771918.271,40854.977,9068.955


 9108,	771918.271,43274.266,10325.244


 9109,	771918.271,42865.159,7393.750


 9110,	771918.271,43856.541,8025.799


 9111,	771918.271,44012.853,9050.870


 9112,	771918.271,42107.183,7922.112


 9113,	771918.271,42809.851,9805.267


 9114,	771918.271,43033.435,8980.088


 9115,	771918.271,42196.533,9170.370


 9116,	771918.271,42265.733,8372.620


 9117,	771918.271,44831.356,9503.038


 9118,	771918.271,41940.071,6794.144


 9119,	771918.271,41718.466,8196.208


 9120,	771918.271,41020.666,8424.370


 9121,	771918.271,40748.677,7681.642


 9122,	771918.271,40311.787,8553.096


 9123,	771918.271,43305.228,9451.673


 9124,	771918.271,43364.418,8800.933


 9125,	771918.271,43367.541,9019.650


 9126,	771918.271,42157.916,8339.664


 9127,	771918.271,40482.454,9313.696


 9128,	771918.271,39561.649,8491.462


 9129,	771918.271,40412.886,8062.948


 9130,	771918.271,38099.052,6976.265


 9131,	771918.271,40628.185,7920.075


 9132,	771918.271,39853.308,8777.922


 9133,	771918.271,39974.677,8929.848


 9134,	771918.271,41674.482,8787.427


 9135,	771918.271,42827.123,9733.918


 9136,	771918.271,43967.912,9813.146


 9137,	771918.271,44276.607,9693.947


 9138,	771918.271,44413.076,8292.764


 9139,	771918.271,44052.018,5943.882


 9140,	771918.271,44896.016,7880.168


 9141,	771918.271,44042.396,10421.145


 9142,	771918.271,44323.101,8703.141


 9143,	771918.271,45490.905,7139.087


 9144,	771918.271,44604.381,8402.235


 9145,	771918.271,41539.881,9265.399


 9146,	771918.271,40618.391,11109.128


 9147,	771918.271,43788.718,8659.630


 9148,	771918.271,43576.830,8402.233


 9149,	771918.271,43747.151,8898.560


 9150,	771918.271,43304.184,10847.578


 9151,	771918.271,42590.972,9337.016


 9152,	771918.271,43265.574,9907.669


 9153,	771918.271,45516.688,9145.455


 9154,	771918.271,42733.369,8000.809


 9155,	771918.271,41507.235,7694.759


 9156,	771918.271,42687.070,7990.643


 9157,	771918.271,42578.645,9797.372


 9158,	771918.271,45671.218,8071.078


 9159,	771918.271,46537.074,9402.174


 9160,	771918.271,47420.988,8109.342


 9161,	771918.271,46766.549,8774.442


 9162,	771918.271,45358.148,8916.153


 9163,	771918.271,44685.441,7900.474


 9164,	771918.271,46111.410,8503.192


 9165,	771918.271,46763.357,9064.957


 9166,	771918.271,44301.027,11469.752


 9167,	771918.271,43386.362,10254.782


 9168,	771918.271,47180.427,13675.264


 9169,	771918.271,44520.340,11630.796


 9170,	771918.271,46349.617,12213.770


 9171,	771918.271,45265.732,10701.892


 9172,	771918.271,48424.794,9270.892


 9173,	771918.271,45965.877,10796.773


 9174,	771918.271,46092.331,12734.836


 9175,	771918.271,47576.365,10039.380


 9176,	771918.271,48199.437,8685.479


 9177,	771918.271,45370.292,10638.131


 9178,	771918.271,45463.503,8732.170


 9179,	771918.271,46637.537,10558.343


 9180,	771918.271,45903.663,8706.085


 9181,	771918.271,45854.175,8936.361


 9182,	771918.271,42566.192,9428.664


 9183,	771918.271,42146.249,10774.542


 9184,	771918.271,46385.493,12542.269


 9185,	771918.271,48201.550,11060.976


 9186,	771918.271,47667.062,11420.033


 9187,	771918.271,48503.953,11074.674


 9188,	771918.271,50266.659,10479.512


 9189,	771918.271,50397.376,9262.783


 9190,	771918.271,46837.595,8918.219


 9191,	771918.271,42027.110,8839.044


 9192,	771918.271,41244.576,7324.579


 9193,	771918.271,38579.955,7704.262


 9194,	771918.271,37850.287,7890.046


 9195,	771918.271,40184.370,9979.980


 9196,	771918.271,41082.283,9956.288


 9197,	771918.271,42279.108,8064.272


 9198,	771918.271,41473.663,9307.266


 9199,	771918.271,41232.978,8853.271


 9200,	771918.271,39305.968,9323.455


 9201,	771918.271,37649.490,11527.329


 9202,	771918.271,44363.833,10379.764


 9203,	771918.271,46765.601,10870.767


 9204,	771918.271,44762.294,8765.217


 9205,	771918.271,44280.595,9199.696


 9206,	771918.271,43075.310,9202.123


 9207,	771918.271,44074.461,10848.989


 9208,	771918.271,45400.555,8625.325


 9209,	771918.271,44625.435,9256.772


 9210,	771918.271,44852.256,9098.063


 9211,	771918.271,43688.311,7966.826


 9212,	771918.271,43957.061,8410.044


 9213,	771918.271,44800.205,7392.349


 9214,	771918.271,43158.334,9862.627


 9215,	771918.271,41996.928,9424.540


 9216,	771918.271,41455.119,8761.733


 9217,	771918.271,40644.410,6260.539


 9218,	771918.271,39526.555,9090.564


 9219,	771918.271,41411.744,8552.349


 9220,	771918.271,42756.913,8402.598


 9221,	771918.271,40528.086,8004.643


 9222,	771918.271,40779.057,8799.565


 9223,	771918.271,42095.655,7209.119


 9224,	771918.271,41852.827,6210.437


 9225,	771918.271,40965.359,8803.476


 9226,	771918.271,39121.034,7726.741


 9227,	771918.271,39479.380,8412.499


 9228,	771918.271,37989.085,7943.811


 9229,	771918.271,40117.970,8180.411


 9230,	771918.271,40787.119,9337.229


 9231,	771918.271,41243.358,8608.709


 9232,	771918.271,43509.639,10862.041


 9233,	771918.271,43699.448,8276.266


 9234,	771918.271,41312.057,8665.475


 9235,	771918.271,39718.708,8337.663


 9236,	771918.271,42662.677,7710.512


 9237,	771918.271,41342.714,7101.880


 9238,	771918.271,41270.021,7114.106


 9239,	771918.271,43576.890,10451.409


 9240,	771918.271,45200.973,9939.009


 9241,	771918.271,44767.009,9002.027

